"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.338756624E0	-2.482231855E-1	1.504105663E1	1.055841565E0	1.508011276E1
1.357108551E0	2.406825781E0	1.028933144E1	4.929833412E-1	1.057857194E1
1.375447718E0	4.451415062E0	5.765304565E0	-8.118303418E-1	7.328908602E0
1.393774124E0	4.116727352E0	9.710340500E-1	-1.952878714E0	4.658764481E0
1.412126051E0	1.475605845E0	-2.959268570E0	-1.368667603E0	3.578817415E0
1.430465166E0	-1.973617822E-1	-7.016283989E0	-1.370220780E-1	7.020396551E0
1.448791572E0	-1.495644569E0	-1.064488983E1	1.938794851E-1	1.075119628E1
1.467143499E0	-2.855124950E0	-1.417957687E1	1.235139966E0	1.451680783E1
1.485482666E0	-2.863359928E0	-1.784350204E1	2.380845785E0	1.822794069E1
1.503809020E0	-2.020499229E0	-1.938632774E1	4.398406744E-1	1.949629658E1
1.522160947E0	-8.160538077E-1	-1.823485947E1	-1.137861848E0	1.828854213E1
1.540500114E0	-2.212609053E-1	-1.363256359E1	-8.362699747E-1	1.365998148E1
1.558826520E0	-1.060704470E0	-9.863757133E0	-9.721625447E-1	9.968144199E0
1.577178447E0	-2.255233049E0	-6.384910107E0	-1.950026035E0	7.046683952E0
1.595517562E0	-2.382856131E0	-4.582136154E0	-1.724360704E0	5.444942141E0
1.613843968E0	-8.336577415E-1	-4.779065132E0	-2.774473131E-1	4.859158958E0
1.632195895E0	7.476184368E-1	-6.551939011E0	4.182091057E-1	6.607702852E0
1.650535062E0	1.033110380E0	-8.831326485E0	1.146548033E0	8.965166866E0
1.668861416E0	6.991268396E-1	-1.074420547E1	1.762627363E0	1.091025136E1
1.687213343E0	1.241582632E-1	-1.152309704E1	2.090765715E0	1.171189489E1
1.705552509E0	-8.843886852E-1	-9.561515808E0	1.372533679E0	9.699926628E0
1.723878864E0	-1.296733975E0	-6.090493202E0	-5.670602918E-1	6.252774090E0
1.742230843E0	-9.872002155E-2	-1.402790070E0	-2.238485813E0	2.643555250E0
1.760569957E0	2.581742048E0	9.089089394E0	2.062111616E0	9.671051769E0
1.778896364E0	5.590741634E0	3.270259094E1	8.059566498E0	3.414194573E1
1.797248291E0	-1.378852487E0	2.600870323E1	1.252886868E1	2.890201426E1
1.815587457E0	-6.850252151E0	5.726186752E0	3.509668827E0	9.593380246E0
1.833913812E0	-4.681815147E0	5.814201355E0	-4.361740351E-1	7.477605115E0
1.852265739E0	-6.855964661E-3	1.873700333E1	2.552895069E0	1.891011935E1
1.870604905E0	3.754518509E0	2.076295853E1	6.336820602E0	2.203070928E1
1.888931259E0	4.706512451E0	1.690204620E1	5.447981834E0	1.837147058E1
1.907283187E0	9.556429386E-1	1.542730808E1	6.592443466E0	1.680402925E1
1.925622353E0	-1.762424946E0	1.256731796E1	5.550277710E0	1.385096405E1
1.943948707E0	-1.642271638E0	7.373029709E0	1.779039025E0	7.760386786E0
1.962300634E0	-5.336092114E-1	4.012631416E0	-2.803351879E0	4.923893930E0
1.980639801E0	2.022000849E-1	5.666551590E-1	-2.481834888E0	2.553720297E0
1.998966155E0	-6.133060455E-1	-3.353156567E0	-1.251993179E0	3.631430873E0
2.017318134E0	-8.334778547E-1	-7.623492718E0	5.193165541E-1	7.686482696E0
2.035657249E0	-1.044718146E0	-1.136734772E1	2.804011822E0	1.175459537E1
2.053983655E0	-1.287324548E0	-1.537362480E1	4.294947624E0	1.601412249E1
2.072335582E0	-2.270480156E0	-1.785416603E1	2.699719906E0	1.819930802E1
2.090674697E0	-3.452530384E0	-1.857474327E1	-4.516075850E-1	1.889828043E1
2.109001103E0	-3.044957399E0	-1.681861305E1	-2.199004412E0	1.723290837E1
2.127353030E0	-1.411396027E0	-1.299749470E1	-2.139620304E0	1.324782557E1
2.145692145E0	-4.211398959E-1	-9.631915092E0	-1.350665212E0	9.735268033E0
2.164018551E0	3.805708885E-1	-7.205735207E0	-9.187656641E-1	7.274034947E0
2.182370478E0	1.024832487E0	-5.850375175E0	-4.008916616E-1	5.952972824E0
2.200709645E0	8.400315046E-1	-5.406427383E0	4.733023047E-2	5.471503462E0
2.219048759E0	2.970964015E-1	-6.223767281E0	-2.001158893E-1	6.234067036E0
2.237387926E0	-7.450524569E-1	-7.132681847E0	3.651181459E-1	7.180777447E0
2.255727093E0	-1.466439247E0	-8.147533417E0	6.982801557E-1	8.307848098E0
2.274053447E0	-2.114558458E0	-8.527967453E0	-3.012760878E-1	8.791379507E0
2.292405374E0	-2.732722998E0	-6.678160667E0	-1.468894005E0	7.363644103E0
2.310744541E0	-1.809445143E0	-3.394959927E0	-1.739473104E0	4.222038762E0
2.329070895E0	6.044409275E-1	-7.254362106E-1	1.168355942E-1	9.514499916E-1
2.347422822E0	3.033624649E0	4.583667755E0	1.487087250E0	5.694235426E0
2.365761989E0	4.019021988E0	2.225253677E1	5.457948685E0	2.326192456E1
2.384088343E0	-2.097119808E0	3.493249512E1	1.184238338E1	3.694481250E1
2.402440270E0	-5.140582085E0	1.611608505E1	6.355675697E0	1.807065010E1
2.420779437E0	-5.316872120E0	9.925877571E0	3.817869425E0	1.188984027E1
2.439105791E0	-4.248823166E0	1.820969391E1	5.610571384E0	1.952239642E1
2.457457718E0	8.729774952E-1	2.090031815E1	6.052093983E0	2.177643749E1
2.475796884E0	3.624461412E0	1.692024040E1	5.327520847E0	1.810562714E1
2.494123239E0	4.411074162E0	1.363278961E1	-3.863705397E-1	1.433386933E1
2.512475166E0	2.606787205E0	1.262247086E1	-4.711537361E0	1.372299874E1
2.530814332E0	-1.351961195E-1	8.023891449E0	-2.782011032E0	8.493567999E0
2.549140687E0	-1.635981083E0	2.212578773E0	-1.149702311E0	2.982239819E0
2.567492614E0	-2.949188948E0	-2.609470844E0	1.685988188E0	4.283644442E0
2.585831780E0	-3.426992893E0	-8.716584206E0	5.654473782E0	1.094057559E1
2.604158134E0	-2.312495232E0	-1.510395718E1	8.781543732E0	1.762363943E1
2.622510062E0	-1.798623800E0	-1.943168449E1	8.493215561E0	2.128285978E1
2.640849228E0	-2.824662209E0	-2.128871918E1	3.688066483E0	2.178967910E1
2.659175582E0	-3.085966110E0	-2.192189026E1	-2.816272259E0	2.231644794E1
2.677527509E0	-2.393424511E0	-1.807356262E1	-4.191038609E0	1.870686910E1
2.695866676E0	-9.510126114E-1	-1.234718513E1	-2.732957840E0	1.268173743E1
2.714193030E0	-7.377228737E-1	-9.186883926E0	-1.422948122E0	9.325655616E0
2.732544957E0	-1.185852408E0	-5.226552010E0	-6.433340311E-1	5.397867219E0
2.750884124E0	-1.492761731E0	-1.616936684E0	2.792039216E-1	2.218282366E0
2.769210478E0	-4.215574861E-1	-2.119761944E0	3.059599698E-1	2.182822236E0
2.787562405E0	3.820673823E-1	-4.931811333E0	-4.821753800E-1	4.970033360E0
2.805901572E0	-1.083322763E-1	-6.847277641E0	1.691113561E-1	6.850222305E0
2.824227926E0	-2.549055815E-1	-8.752737999E0	4.382467270E-1	8.767408940E0
2.842579853E0	-1.807510853E-3	-1.121862507E1	-4.043256342E-1	1.122590891E1
2.860918968E0	-1.502272189E-1	-1.241124916E1	-1.534345448E-1	1.241310663E1
2.879245374E0	-4.937215447E-1	-9.590517044E0	-2.969535887E-1	9.607807220E0
2.897597301E0	-6.757645011E-1	-5.490784645E0	-1.777044535E0	5.810616229E0
2.915936416E0	-1.845438242E0	2.305746078E0	1.562000871E0	3.340951063E0
2.934262822E0	1.416265130E0	3.415644455E1	7.328395367E0	3.496246401E1
2.952614697E0	2.732535601E0	4.413272858E1	9.255169868E0	4.517546515E1
2.970953864E0	-2.743245840E0	1.303122616E1	1.064171696E1	1.704653609E1
2.989280270E0	-4.699808121E0	1.237234116E0	1.241871929E1	1.333579894E1
3.007632145E0	-2.485458851E0	1.120827103E1	4.914078236E0	1.248803467E1
3.025971312E0	7.987934351E-2	2.317453384E1	2.767202377E0	2.333929752E1
3.044297666E0	1.515340447E0	2.376256180E1	3.219457865E-1	2.381300588E1
3.062649593E0	1.461798310E0	1.751346970E1	1.526923537E0	1.764057739E1
3.080988759E0	7.336476445E-2	1.112509251E1	9.589672089E-1	1.116658783E1
3.099315114E0	1.504045725E-2	5.806080818E0	4.346575439E-1	5.822347281E0
3.117667041E0	-2.875049710E-1	1.511582375E0	1.468450308E0	2.126943039E0
3.136006207E0	-6.283550262E-1	-2.643332481E0	2.520961285E0	3.706384012E0
3.154332562E0	-8.772884607E-1	-7.568098545E0	2.750882149E0	8.100191555E0
3.172684489E0	-1.082217216E0	-1.249092484E1	4.185650349E0	1.321794485E1
3.191023603E0	-1.563757539E0	-1.668332291E1	4.625113010E0	1.738304551E1
3.209350009E0	-3.241691589E0	-1.841011429E1	3.344505310E0	1.899017083E1
3.227701937E0	-5.130564213E0	-1.798049736E1	-8.584821820E-1	1.871785154E1
3.246041051E0	-4.984964848E0	-1.568104172E1	-3.856510878E0	1.690022544E1
3.264367405E0	-2.878479242E0	-1.245164680E1	-3.448581696E0	1.323713967E1
3.282719332E0	-7.732036114E-1	-9.647292137E0	-2.076643705E0	9.898511933E0
3.301058499E0	3.001481295E-1	-7.487258911E0	3.890730441E-3	7.493273653E0
3.319384853E0	8.309023380E-1	-6.404672623E0	1.964486241E0	6.750513780E0
3.337736780E0	4.796136022E-1	-6.723082066E0	2.466250658E0	7.177203771E0
3.356075947E0	-9.116541147E-1	-6.919445038E0	1.216603518E0	7.084487065E0
3.374415062E0	-1.917402983E0	-7.642303467E0	9.226105809E-1	7.932997338E0
3.392754228E0	-2.112361431E0	-9.015133858E0	1.765169144E0	9.426055983E0
3.411093395E0	-1.974058867E0	-1.088325214E1	1.338795185E0	1.114156444E1
3.429432509E0	-1.831068516E0	-1.030933762E1	-2.984660864E-2	1.047072800E1
3.447771676E0	-1.865177870E0	-6.774447441E0	-1.856675029E0	7.267686618E0
3.466110791E0	4.819758981E-2	-3.717366219E0	-2.569658041E0	4.519322633E0
3.484437145E0	1.543417573E0	6.970682144E-1	1.096147060E0	2.017320073E0
3.502789072E0	3.991686106E0	1.564477730E1	5.190546513E0	1.695978737E1
3.521128239E0	5.782163620E0	4.179888916E1	9.403068542E0	4.323191239E1
3.539454593E0	-1.667751551E0	1.843541336E1	9.135432243E0	2.064223785E1
3.557806520E0	-6.608698368E0	3.402533531E0	8.793361664E0	1.151413644E1
3.576145634E0	-7.828661919E0	1.013992214E1	5.436221600E0	1.391612280E1
3.594472041E0	-5.043810844E0	2.791167450E1	2.848004341E0	2.850636297E1
3.612823968E0	-1.012399554E0	2.344327927E1	2.955814362E0	2.365056308E1
3.631163082E0	2.257963181E0	1.201641083E1	3.715941668E0	1.277891816E1
3.649489437E0	4.461686134E0	1.235843182E1	1.654443622E0	1.324290995E1
3.667841364E0	3.719914913E0	1.140869045E1	-2.431562662E0	1.224371193E1
3.686180530E0	-2.102475315E-1	6.901445389E0	-9.143575430E-1	6.964926575E0
3.704506884E0	-1.706236482E0	1.376210213E0	9.455533028E-1	2.387314083E0
3.722858812E0	-2.095351219E0	-3.853178024E0	2.291417599E0	4.948542435E0
3.741197926E0	-2.031796932E0	-8.586204529E0	3.810271740E0	9.610893700E0
3.759524332E0	-1.417434096E0	-1.301393223E1	5.028953075E0	1.402362009E1
3.777876207E0	-1.816506028E0	-1.652716827E1	3.791057587E0	1.705341910E1
3.796215374E0	-3.657617092E0	-1.777249146E1	4.435178638E-2	1.814501536E1
3.814541728E0	-5.421752930E0	-1.664253807E1	-4.527943611E0	1.807959490E1
3.832893655E0	-4.526360512E0	-1.414669991E1	-4.205663204E0	1.543711957E1
3.851232822E0	-1.908168793E0	-1.222473812E1	-1.889318347E0	1.251618369E1
3.869559176E0	-2.105610371E-1	-1.001898003E1	6.993309855E-1	1.004556422E1
3.887911103E0	9.389795065E-1	-7.781314850E0	2.269820690E0	8.159817968E0
3.906250218E0	1.027689219E0	-5.975482941E0	1.261451602E0	6.193044619E0
3.924576572E0	1.136694551E-1	-5.501444817E0	-1.379132271E0	5.672814261E0
3.942928499E0	-8.609452248E-1	-6.221284866E0	-1.032918572E0	6.364945628E0
3.961267666E0	-1.470615625E0	-7.857322693E0	4.880724549E-1	8.008648134E0
3.979594020E0	-2.429082394E0	-9.677941322E0	2.411731005E0	1.026544865E1
3.997945947E0	-2.639332056E0	-1.089771557E1	2.717440128E0	1.153736361E1
4.016285062E0	-1.614096642E0	-9.643760681E0	-3.617913425E-1	9.784596109E0
4.034611416E0	-4.293780029E-1	-6.495559692E0	-2.230181694E0	6.881160627E0
4.052963343E0	4.549192786E-1	-1.651374817E0	1.194665432E-1	1.717050550E0
4.071302509E0	3.265057564E0	6.038964272E0	3.183962822E0	7.567516741E0
4.089628864E0	5.823143482E0	2.276571655E1	4.542681694E0	2.393371695E1
4.107980791E0	-1.246304750E0	2.834933090E1	1.110332203E1	3.047165237E1
4.126319905E0	-7.219766617E0	1.629696655E1	1.244771767E1	2.174078710E1
4.144646259E0	-9.252130508E0	1.313486385E1	4.443831444E0	1.666955924E1
4.162998187E0	-6.374103069E0	2.020180130E1	9.781581163E-1	2.120610193E1
4.181337353E0	5.316596031E-1	2.132061005E1	-2.250247598E-1	2.132842495E1
4.199663707E0	5.249989510E0	1.476063347E1	3.374304295E0	1.602574865E1
4.218015634E0	6.236768246E0	1.234836769E1	2.677200794E0	1.409066595E1
4.236354749E0	3.614026070E0	1.107748795E1	1.383979201E0	1.173402412E1
4.254681103E0	-2.201473415E-1	7.312596321E0	8.679244518E-1	7.367212679E0
4.273033030E0	-1.948830128E0	1.864215851E0	-1.006225824E0	2.878494401E0
4.291372197E0	-2.734714031E0	-3.423530102E0	-1.860468239E-1	4.385639362E0
4.309698551E0	-1.724721789E0	-8.900797844E0	1.079279900E0	9.130373082E0
4.328050478E0	-5.850249529E-2	-1.308709431E1	2.482419252E0	1.332058052E1
4.346389593E0	3.399634361E-1	-1.612187576E1	3.180672407E0	1.643615315E1
4.364715947E0	-1.231234908E0	-1.739074707E1	2.166934013E0	1.756842697E1
4.383067874E0	-3.458093882E0	-1.588383102E1	-2.020561218E0	1.638100024E1
4.401406989E0	-3.611824989E0	-1.362423706E1	-3.117037296E0	1.443540913E1
4.419733395E0	-2.872324467E0	-1.156685352E1	-1.401815057E0	1.200030973E1
4.438085270E0	-2.201488495E0	-1.026739311E1	1.124505699E-1	1.050135982E1
4.456424437E0	-4.263357818E-1	-8.583456993E0	1.237099290E0	8.682621194E0
4.474750791E0	1.242730498E0	-6.073237419E0	1.556500435E0	6.391501032E0
4.493102718E0	2.118075371E0	-4.751473904E0	3.920089453E-2	5.202334499E0
4.511441832E0	1.708365679E0	-5.987225533E0	-1.152887821E0	6.332024415E0
4.529768187E0	-2.160191536E-3	-8.152240753E0	-1.385599017E0	8.269154648E0
4.548120114E0	-1.778802156E0	-1.088387394E1	-5.559253693E-1	1.104227794E1
4.566459228E0	-4.587672710E0	-1.171817112E1	1.489448547E0	1.267204531E1
4.584785582E0	-5.285469532E0	-1.078822803E1	4.957078695E-1	1.202363417E1
4.603137509E0	-3.564098120E0	-6.349849701E0	-2.352986813E0	7.652446248E0
4.621476676E0	-6.518992186E-1	-1.846313477E-1	-2.822199345E0	2.902390475E0
4.639803030E0	2.610848427E0	1.207832432E1	2.987935305E0	1.271338685E1
4.658154957E0	7.334016323E0	3.675681305E1	5.611607552E0	3.789909287E1
4.676494072E0	2.684657574E0	2.214856339E1	3.064733982E0	2.252018740E1
4.694820426E0	-1.031760335E0	9.736769676E0	6.761223316E0	1.189888036E1
4.713172353E0	-4.565242290E0	1.308778477E1	9.326203346E0	1.670657404E1
4.731511468E0	-4.214005470E0	2.335260010E1	9.800030708E0	2.567376823E1
4.749837822E0	-2.343766451E0	2.213372040E1	4.439822197E0	2.269596530E1
4.768189749E0	4.443916678E-1	1.466427040E1	3.754246473E0	1.514373392E1
4.786528916E0	2.273100376E0	1.318628883E1	2.406713009E0	1.359549433E1
4.804855270E0	2.950351238E0	1.125854301E1	3.098798394E-1	1.164282563E1
4.823207145E0	1.602022767E0	6.212809563E0	1.576384187E0	6.606849984E0
4.841546312E0	-7.722499967E-1	1.063766479E0	1.127058506E0	1.731539793E0
4.859872666E0	-1.981374979E0	-3.740430832E0	1.246160865E0	4.412435441E0
4.878224593E0	-1.680239558E0	-8.806543350E0	1.169244409E0	9.041324197E0
4.896563707E0	-1.210534215E0	-1.298851681E1	8.080644608E-1	1.306980987E1
4.914890062E0	-1.627510548E0	-1.623597717E1	1.277602673E0	1.636728487E1
4.933241989E0	-2.287761927E0	-1.754972458E1	5.593193769E-1	1.770704734E1
4.951581103E0	-1.514421225E0	-1.688032722E1	-1.311786890E0	1.699881477E1
4.969907457E0	1.552978158E-1	-1.444770432E1	-2.633406639E0	1.468656215E1
4.988259384E0	6.754767299E-1	-1.169218063E1	-1.594010353E0	1.181965422E1
5.006598499E0	3.255645037E-1	-9.835158348E0	-9.413985014E-1	9.885472326E0
5.024924905E0	-1.304287016E-1	-8.156240463E0	4.194265604E-2	8.157391086E0
5.043276780E0	-1.632750034E-1	-6.632675171E0	1.519160628E0	6.806385800E0
5.061615947E0	-2.558895946E-2	-5.463031769E0	3.807635903E-1	5.476344749E0
5.079955062E0	-5.748064518E-1	-6.189237595E0	-5.629574656E-1	6.241312808E0
5.098294176E0	-7.737343311E-1	-8.037202835E0	-5.092660189E-1	8.090404570E0
5.116633343E0	-7.348414660E-1	-1.025870800E1	3.846274018E-1	1.029218247E1
5.134959697E0	-1.152392864E0	-1.220136642E1	3.395594954E-1	1.226036919E1
5.153311624E0	-1.735644817E0	-1.318559265E1	3.413472176E-1	1.330371506E1
5.171650739E0	-2.587081194E0	-1.059251213E1	2.138245106E-2	1.090388736E1
5.189977093E0	-3.055274010E0	-4.863390923E0	-5.873003006E0	8.214586712E0
5.208329020E0	-1.528363824E0	3.425717354E0	-4.129985809E0	5.579266811E0
5.226668134E0	5.591561794E0	2.471117210E1	5.461473942E0	2.591785654E1
5.244994489E0	1.063481903E1	3.015493011E1	5.382805824E0	3.242520292E1
5.263346416E0	1.507058024E0	3.483611107E0	3.797088146E0	5.368859155E0
5.281685530E0	-5.764749527E0	-3.183751583E0	9.446998596E0	1.151583231E1
5.300011937E0	-7.809132576E0	1.313971519E1	1.310870361E1	2.013635462E1
5.318363812E0	-3.241892099E0	2.548936081E1	8.078680992E0	2.693478170E1
5.336702978E0	-1.024892330E0	1.740956497E1	3.329040527E0	1.775460131E1
5.355029332E0	-4.831364155E-1	1.441162968E1	1.670628071E0	1.451618024E1
5.373381259E0	-9.888958335E-1	1.568558884E1	4.591703415E-1	1.572343631E1
5.391720374E0	-1.615489841E0	1.406683636E1	3.610982895E0	1.461249089E1
5.410046728E0	-1.295996606E-1	1.086018753E1	5.427011490E0	1.214137237E1
5.428398655E0	2.544130325E0	6.623775482E0	4.885210037E0	8.614654831E0
5.446737770E0	4.241252422E0	2.405199051E0	-7.408764362E-1	4.931744365E0
5.465064124E0	2.318324566E0	2.937955856E-1	-2.789376259E0	3.638896062E0
5.483416051E0	-3.073914051E-1	-2.694757462E0	-1.562803984E0	3.130265731E0
5.501755166E0	-1.088451385E0	-6.888687134E0	1.121037900E-1	6.975048681E0
5.520081520E0	-1.166386247E0	-1.085976124E1	1.899991274E0	1.108624544E1
5.538433447E0	-1.748038530E0	-1.414095497E1	3.064415693E0	1.457439157E1
5.556772562E0	-2.834267139E0	-1.657018661E1	1.892618418E0	1.691703754E1
5.575098968E0	-3.731602430E0	-1.616548729E1	-1.580551863E0	1.666571271E1
5.593450843E0	-2.531104565E0	-1.379695702E1	-3.194574356E0	1.438637614E1
5.611790009E0	-1.482860923E0	-1.162250423E1	-2.690709114E0	1.202170523E1
5.630116364E0	-1.582312822E0	-1.015121174E1	-1.463968396E0	1.037757279E1
5.648468239E0	-1.171113491E0	-8.633816719E0	3.868225813E-1	8.721463734E0
5.666807405E0	1.799815893E-2	-6.978128433E0	1.290859461E0	7.096542715E0
5.685133759E0	1.377626896E0	-5.565878868E0	-2.268024683E-1	5.738318813E0
5.703485687E0	1.584207058E0	-6.242645264E0	-5.118150711E-1	6.460827080E0
5.721824801E0	7.512083054E-1	-7.956184864E0	6.187382340E-1	8.015486792E0
5.740151155E0	-9.571639299E-1	-1.047254658E1	1.868174314E0	1.068084593E1
5.758503082E0	-3.706043482E0	-1.181141281E1	2.107851028E0	1.255735907E1
5.776842197E0	-5.153785229E0	-1.024958134E1	1.605595112E0	1.158418557E1
5.795168551E0	-3.322960377E0	-6.071206093E0	-1.929794550E0	7.185103763E0
5.813520478E0	-1.074548960E-1	1.656532288E-3	-2.538206100E0	2.540480173E0
5.831859645E0	8.290469646E-1	1.275014973E1	3.063496828E0	1.313920278E1
5.850185999E0	4.069795609E0	3.092581940E1	6.471567154E0	3.185672179E1
5.868537874E0	-2.790794373E0	1.700388145E1	8.217714310E0	1.909060885E1
5.886877041E0	-6.008497238E0	7.634474754E0	9.344145775E0	1.347962552E1
5.905203395E0	-1.928042412E0	1.550473499E1	7.319583416E0	1.725370847E1
5.923555322E0	4.715380967E-1	2.157429504E1	6.127579689E0	2.243256088E1
5.941894437E0	2.241135597E0	1.914247513E1	1.596065640E0	1.933919513E1
5.960220791E0	3.585510969E0	1.455258083E1	4.151028395E-1	1.499352554E1
5.978572718E0	2.197064877E0	1.473271656E1	1.356632233E0	1.495728860E1
5.996911832E0	5.102675557E-1	1.250251579E1	1.599642396E0	1.261475842E1
6.015238239E0	3.502089903E-2	7.769152641E0	2.114364624E0	8.051800854E0
6.033590114E0	5.267029256E-2	2.728657722E0	1.763485312E0	3.249342637E0
6.051929280E0	8.738894761E-2	-1.704444885E0	1.489265442E0	2.265100605E0
6.070255634E0	1.733956933E-1	-5.897698879E0	1.108888984E0	6.003545029E0
6.088607562E0	2.841132283E-1	-1.002549458E1	1.501864433E0	1.014134402E1
